0	0.11000000000000001
1	0.217
2	0.32700000000000007
3	0.32700000000000007
4	0.298
5	0.5149999999999999
6	0.2829999999999999
7	0.5809999999999997
8	0.6909999999999998
9	0.505
10	0.5390000000000001
11	0.42900000000000027
12	0.8260000000000003
13	0.5070000000000001
14	0.8239999999999998
15	0.6919999999999997
16	0.5149999999999997
17	0.5869999999999995
18	0.573
19	0.20599999999999996
20	0.7789999999999999
21	1.0739999999999998
22	0.8689999999999998
23	0.3819999999999997
24	0.21999999999999975
25	0.6369999999999996
26	0.10999999999999988
27	0.36499999999999977
28	0.9669999999999992
29	0.5849999999999995
30	0.21999999999999975
31	0.2939999999999996
32	0.7809999999999993
33	0.8909999999999987
34	0.7809999999999988
35	0.5969999999999986
36	0.7199999999999989
37	0.7199999999999989
38	0.7199999999999989
39	0.8699999999999992
40	0.5989999999999993
41	0.351
42	0.7209999999999992
43	0.7209999999999992
44	0.18599999999999994
45	0.1299999999999999
46	0.6589999999999989
47	0.536999999999999
48	0.7629999999999981
49	0.2259999999999991
50	0.5199999999999987
51	0.1589999999999998
52	0.8999999999999977
53	0.7189999999999985
54	0.11099999999999977
55	0.4869999999999983
56	0.8299999999999983
57	0.11000000000000032
58	0.8249999999999984
59	0.10999999999999943
60	0.7779999999999978
61	0.7779999999999978
62	0.7779999999999969
63	0.5699999999999985
64	0.7749999999999986
65	0.6809999999999992
66	0.900999999999998
67	0.5509999999999984
68	0.24900000000000055
69	0.7439999999999998
70	0.3689999999999998
71	0.875
72	0.875
73	0.7110000000000003
74	0.6739999999999995
75	1.0409999999999986
76	0.6739999999999995
77	0.22999999999999865
78	0.10999999999999943
79	0.3399999999999981
80	0.4529999999999976
81	0.22299999999999898
82	0.8929999999999954
83	0.2729999999999997
84	0.3800000000000008
85	0.932999999999998
86	0.8199999999999985
87	0.5469999999999988
88	0.21999999999999886
89	0.5499999999999972
90	0.6469999999999985
91	0.4269999999999996
92	0.536999999999999
93	0.10999999999999943
94	0.536999999999999
95	0.3299999999999983
96	0.5499999999999972
97	0.472999999999999
98	0.36299999999999955
99	0.472999999999999
100	0.10999999999999943
101	0.21999999999999886
102	0.5829999999999984
103	0.5499999999999972
104	0.2270000000000003
105	0.10999999999999943
106	0.4469999999999992
107	0.33699999999999974
108	0.7769999999999975
109	0.3299999999999983
110	0.10999999999999943
111	0.24300000000000033
112	0.5729999999999986
113	0.7929999999999975
114	0.9029999999999969
115	0.3299999999999983
116	0.10999999999999943
117	0.3359999999999985
118	0.2259999999999991
119	0.3359999999999985
120	0.4469999999999992
121	0.9639999999999969
122	0.8809999999999985
123	0.881000000000002
124	0.11000000000000298
125	0.7640000000000047
126	0.31400000000000006
127	0.8970000000000091
128	0.534000000000006
129	0.22000000000000597
130	0.864000000000015
131	0.34400000000000475
132	0.5640000000000107
133	0.4760000000000062
134	0.6960000000000122
135	0.30799999999999983
136	0.926000000000009
137	0.7940000000000076
138	0.926000000000009
139	0.1720000000000006
140	0.11000000000000298
141	0.7680000000000113
142	0.5930000000000071
143	0.8650000000000091
144	0.47300000000000253
145	0.272000000000002
146	0.11000000000000298
147	0.11000000000000298
148	0.840000000000007
149	0.5060000000000038
150	0.4559999999999995
151	0.7519999999999989
152	0.7150000000000034
153	0.686000000000007
154	0.11000000000000298
155	0.22000000000000597
156	0.7850000000000037
157	0.5729999999999968
158	0.6829999999999998
159	0.2650000000000041
160	0.948000000000004
161	0.11000000000000298
162	0.3750000000000071
163	0.8990000000000116
164	0.22000000000000597
165	0.44000000000001194
166	0.8040000000000127
167	0.6940000000000097
168	0.5840000000000067
169	0.6680000000000028
170	0.347999999999999
171	0.6960000000000015
172	0.34800000000000253
173	0.6120000000000054
174	0.8060000000000045
175	0.3200000000000003
176	0.11000000000000298
177	0.6500000000000092
178	0.7600000000000122
179	0.7680000000000078
180	0.4650000000000034
181	0.4650000000000034
182	0.4650000000000034
183	0.1269999999999989
184	0.34399999999999764
185	0.6910000000000025
186	0.13899999999999935
187	0.823000000000004
188	0.9390000000000036
189	0.11000000000000298
190	0.9420000000000108
191	0.5730000000000075
192	0.6930000000000085
