0	0.0
1	0.0
2	0.0
3	0.0
4	0.11000000000000001
5	0.11000000000000001
6	0.11000000000000001
7	0.11000000000000001
8	0.22000000000000006
9	0.33000000000000007
10	0.33000000000000007
11	0.33000000000000007
12	0.44000000000000006
13	0.55
14	0.55
15	0.66
16	0.786
17	0.914
18	1.024
19	1.1340000000000001
20	1.2550000000000001
21	1.3900000000000001
22	1.5050000000000001
23	1.6350000000000002
24	1.7770000000000001
25	1.963
26	2.08
27	2.23
28	2.394
29	2.585
30	2.707
31	2.8649999999999998
32	3.0359999999999996
33	3.256
34	3.392
35	3.5709999999999997
36	3.764
37	4.019
38	4.2090000000000005
39	4.390000000000001
