0	0.0
1	0.0
2	0.0
3	0.0
4	0.501
5	0.137
6	0.82
7	0.24700000000000003
8	0.364
9	0.71
10	1.04
11	0.93
12	0.93
13	1.749
14	1.639
15	1.529
16	2.393
17	1.639
18	2.173
19	2.7229999999999994
20	2.283
21	2.6129999999999995
22	2.942999999999999
23	2.5029999999999997
24	2.8329999999999993
25	3.295999999999999
26	3.776999999999999
27	3.427999999999999
28	3.537999999999999
29	3.185999999999999
30	4.106999999999998
31	4.106999999999998
32	3.9969999999999986
33	3.8869999999999987
34	4.216999999999998
35	4.702999999999998
36	5.032999999999996
37	4.812999999999997
38	4.9229999999999965
39	5.650999999999995
