0	0.11000000000000001
1	0.11000000000000001
2	0.11000000000000004
3	0.22000000000000006
4	0.11000000000000004
5	0.22000000000000006
6	0.10999999999999999
7	0.21999999999999997
8	0.21999999999999997
9	0.21999999999999997
10	0.32999999999999996
11	0.346
12	0.364
13	0.2380000000000001
14	0.5840000000000001
15	0.5840000000000002
16	0.5730000000000002
17	0.5950000000000002
18	0.7050000000000003
19	0.7050000000000003
20	0.4240000000000004
21	0.6660000000000004
22	0.534
23	0.5339999999999998
24	0.48099999999999943
25	0.48099999999999943
26	0.5009999999999994
27	0.6419999999999995
28	0.6709999999999998
29	0.6709999999999998
30	0.685
31	0.7280000000000002
32	0.7629999999999999
33	0.7629999999999995
34	0.8169999999999997
35	0.8249999999999993
36	0.8319999999999999
37	0.8319999999999999
38	0.8889999999999993
39	0.9249999999999998
