0	0.21000000000000002
1	0.21000000000000002
2	0.21000000000000002
3	0.21000000000000002
4	0.32000000000000006
5	0.43000000000000005
6	0.43000000000000005
7	0.43000000000000005
8	0.54
9	0.65
10	0.65
11	0.76
12	0.886
13	1.014
14	1.124
15	1.2340000000000002
16	1.3550000000000002
17	1.4900000000000002
18	1.6050000000000002
19	1.7350000000000003
20	1.8770000000000002
21	2.063
22	2.18
23	2.33
24	2.494
25	2.685
26	2.807
27	2.965
28	3.1359999999999997
29	3.356
30	3.492
31	3.671
32	3.864
33	4.119
34	4.309
35	4.49
36	4.689
37	4.9510000000000005
38	5.198
39	5.415
