0	0.21000000000000002
1	0.32000000000000006
2	0.43000000000000005
3	0.43000000000000005
4	0.6729999999999999
5	0.863
6	0.973
7	1.101
8	1.379
9	1.489
10	1.489
11	1.489
12	1.723
13	2.064
14	2.174
15	2.306
16	2.416
17	2.416
18	2.526
19	2.6359999999999997
20	2.6359999999999997
21	2.7489999999999997
22	2.8589999999999995
23	2.9689999999999994
24	3.2039999999999993
25	3.3279999999999994
26	3.4379999999999993
27	3.547999999999999
28	3.547999999999999
29	3.783999999999999
30	3.893999999999999
31	4.023999999999999
32	4.379999999999999
33	4.489999999999998
34	4.945999999999999
35	5.204999999999999
36	5.467999999999999
37	5.5779999999999985
38	6.195999999999999
39	6.502999999999999
