0	0.21000000000000002
1	0.32000000000000006
2	0.43000000000000005
3	0.54
4	0.65
5	0.762
6	0.879
7	1.016
8	1.183
9	1.356
10	1.5650000000000002
11	1.8000000000000003
12	2.1460000000000004
13	2.5100000000000002
14	2.934
15	3.39
16	3.859
17	4.335
18	4.816
19	5.317
20	5.839
21	6.412000000000001
22	6.987000000000001
23	7.582000000000001
24	8.199000000000002
25	8.821000000000002
26	9.448000000000002
27	10.083000000000002
28	10.725000000000001
29	11.396
30	12.081000000000001
31	12.787
32	13.515
33	14.278
34	15.095
35	15.914000000000001
36	16.739
37	17.571
38	18.46
39	19.385
