0	0.21000000000000002
1	0.377
2	0.487
3	0.6599999999999999
4	0.7699999999999999
5	0.9789999999999999
6	1.089
7	1.3239999999999998
8	1.434
9	1.7799999999999998
10	1.892
11	2.256
12	2.3729999999999998
13	2.51
14	3.032
15	3.605
16	4.18
17	4.7749999999999995
18	5.3919999999999995
19	6.013999999999999
20	6.640999999999999
21	7.0649999999999995
22	7.521
23	7.99
24	8.466000000000001
25	8.947000000000001
26	9.448
27	10.083
28	10.725
29	11.395999999999999
30	12.081
31	12.786999999999999
32	13.514999999999999
33	14.277999999999999
34	15.094999999999999
35	15.913999999999998
36	16.738999999999997
37	17.570999999999998
38	18.459999999999997
39	19.384999999999998
